"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lon","lat","stateName"
"1","100039370","1101229513235677185","1551388550","PoetryAlive","How to make it through the rest of cold and flu season without getting sick - The Boston Globe https://t.co/SljmCnKxbW","Facebook","118",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,"bostonglobe.com/lifestyle/2019…","https://t.co/SljmCnKxbW","https://www.bostonglobe.com/lifestyle/2019/02/28/how-make-through-rest-cold-and-flu-season-without-getting-sick/fwkpWkOenEE1CagFK3c3MP/story.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/PoetryAlive/status/1101229513235677185","Poetry Alive!, Inc.","Asheville, NC","Celebrating 33 years of bringing affordable and educational performances and workshops to students worldwide! Invite us to visit your school or library today!","http://t.co/ETdkX1s9nG","FALSE","474","552","17","37649","126","1262032039","FALSE","http://t.co/ETdkX1s9nG","http://www.poetryalive.com","en","https://pbs.twimg.com/profile_banners/100039370/1372354745","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/2546212817/e95k6ld1t86fciex18ll_normal.jpeg",NA,NA,"North Carolina"
"2","1001853581606170625","1102328012949934082","1551650453","RxRemediRx","It’s right under…we mean… inside your nose. Researchers determined that the mix of bacteria that live inside your nose correlates with the type and severity of cold symptoms you develop. Ask us about cold and flu prevention today! https://t.co/DTMJXETY7F","Postcron App","230",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/D0xBfCrW0AYXmzt.jpg","https://t.co/DTMJXETY7F","https://twitter.com/RxRemediRx/status/1102328012949934082/photo/1","photo","http://pbs.twimg.com/media/D0xBfCrW0AYXmzt.jpg","https://t.co/DTMJXETY7F","https://twitter.com/RxRemediRx/status/1102328012949934082/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/RxRemediRx/status/1102328012949934082","Rx Remedi","Malvern, PA","Welcome to Rx Remedi, a specialty compounding pharmacy. We specialize in Human and Veterinary Compounding.","https://t.co/NIOLpULzdp","FALSE","14","59","0","80","1","1527695482","FALSE","https://t.co/NIOLpULzdp","http://www.rxremedi.com","en","https://pbs.twimg.com/profile_banners/1001853581606170625/1527787433","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1002239182339756032/lNKPNz8C_normal.jpg",NA,NA,"Pennsylvania"
"3","1002191673928114177","1102931806918189057","1551794408","WhyWePlayGames","No blog posts this week because I am sick with some sort of cold or flu. I should be better by next week!","TweetDeck","105",NA,NA,NA,"FALSE","FALSE","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/WhyWePlayGames/status/1102931806918189057","Why We Play Games","United States","Video game analysis blog answering why we like to play games. This blog started out as a grad school project for my Masters in Professional Writing.","https://t.co/BsevzKqv3b","FALSE","100","56","1","386","450","1527776089","FALSE","https://t.co/BsevzKqv3b","https://kellycwhyweplay.wordpress.com","en","https://pbs.twimg.com/profile_banners/1002191673928114177/1527776430","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1002193007393820672/8CIUbC9W_normal.jpg",NA,"37.09024","Kansas"
"4","1003518850338443264","1103073768165920768","1551828255","wtfayth","this severe cold n flu medicine has me severely fucked up at work lmao","Twitter for iPhone","70",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/wtfayth/status/1103073768165920768","FJ :*","California","20 / <U+26A2> / <U+2609><U+264B><U+FE0E> <U+263D><U+2649><U+FE0E> <U+2191><U+264E><U+FE0E>","https://t.co/PeAJzdjwzr","FALSE","143","103","0","2789","757","1528092513","FALSE","https://t.co/PeAJzdjwzr","http://instagram.com/wtfayth","en","https://pbs.twimg.com/profile_banners/1003518850338443264/1551057731",NA,"http://pbs.twimg.com/profile_images/1099474441946320896/SpGXXjOQ_normal.jpg",NA,NA,"California"
"5","1004747619640410112","1101950453598879745","1551560436","BeachUrgent","It's Cold &amp; Flu Season!  Your Primary is Booked Solid? Don't Have Time for the E.R.? We're here to get you well 8am-5pm Today  #urgentcare #bewell #changes #rivierabeach #freehealth #checkup https://t.co/6NV2LIZ7mn https://t.co/bX6qmBadRs","Hootsuite Inc.","218",NA,NA,NA,"FALSE","FALSE","0","0","c(""urgentcare"", ""bewell"", ""changes"", ""rivierabeach"", ""freehealth"", ""checkup"")",NA,"htl.li/jHUN30nTjJj","https://t.co/6NV2LIZ7mn","http://htl.li/jHUN30nTjJj","http://pbs.twimg.com/media/D0rqGPnX4AIQGqE.jpg","https://t.co/bX6qmBadRs","https://twitter.com/BeachUrgent/status/1101950453598879745/photo/1","photo","http://pbs.twimg.com/media/D0rqGPnX4AIQGqE.jpg","https://t.co/bX6qmBadRs","https://twitter.com/BeachUrgent/status/1101950453598879745/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/BeachUrgent/status/1101950453598879745","Riviera Beach Integrated Care","Riviera Beach, FL","Riviera Beach Integrated Care is the sister company of Alpha Omega Alliance Inc. Our mission is to promote exemplary patient and health care 24 Hours A Day.","https://t.co/9CkvPfQyK7","FALSE","26","171","0","226","9","1528385474","FALSE","https://t.co/9CkvPfQyK7","http://www.rivierabchurgentcare.com/","en","https://pbs.twimg.com/profile_banners/1004747619640410112/1545386382",NA,"http://pbs.twimg.com/profile_images/1004748383670677505/FN159ht-_normal.jpg",NA,NA,"Florida"
"6","1009580030282817541","1100625891858690048","1551244635","jadenaudrey","•stay hydrated! make sure you’re intaking as much water, juice, broth or tea to loosen congestion. Avoid alcohol, coffee and soda which causes dehydration 
•rest! your body needs rest<U+0001F63D>
•medications! try over the counter cold and flu medications if needed but consult a doctor","Twitter for iPhone","275",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/jadenaudrey/status/1100625891858690048","sunshineislovely on ig","Washington, USA","",NA,"FALSE","4","68","0","148","209","1529537611","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/1009580030282817541/1529538370",NA,"http://pbs.twimg.com/profile_images/1009583212182396928/ZCtIPW56_normal.jpg",NA,NA,"Washington"
"7","1009616963201626112","1103128848319873024","1551841387","mirmiler","I feel so congested and queasy. All I want is a cup of Megan’s cold and flu tea and her decongestant balm.","Twitter for iPhone","106",NA,NA,NA,"FALSE","FALSE","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/mirmiler/status/1103128848319873024","Miranda","Okoboji, IA","Earth angel, music lover and mother of the two most loving children. <U+2728>",NA,"FALSE","32","73","0","737","605","1529546416","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/1009616963201626112/1533176093",NA,"http://pbs.twimg.com/profile_images/1084853533936181254/cPYG_ddm_normal.jpg",NA,NA,"Iowa"
"8","1010089462909587456","1102686213104959489","1551735854","InHealthful","Medical News Today: How to treat a cold or flu at home For More: <U+0001F4CC>100% Free Products. <U+0001F4CC>+98987 Happy Customers. <U+0001F4CC>100% Secure. https://t.co/Pu3hX6JT2k https://t.co/fYuxAgg7DY","IFTTT","148",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,"healthfulin.com","https://t.co/Pu3hX6JT2k","http://www.healthfulin.com","http://pbs.twimg.com/media/D02HRIoXgAceGMZ.png","https://t.co/fYuxAgg7DY","https://twitter.com/InHealthful/status/1102686213104959489/photo/1","photo","http://pbs.twimg.com/media/D02HRIoXgAceGMZ.png","https://t.co/fYuxAgg7DY","https://twitter.com/InHealthful/status/1102686213104959489/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/InHealthful/status/1102686213104959489","HealthfulIn","USA","<U+0001F5E3> 100% Free Products.                <U+0001F5E3> +98987 Happy Customers.      <U+0001F5E3> 100% Secure.   
 <U+27A1> https://t.co/wYz6WaYVkE","https://t.co/wYz6WaYVkE","FALSE","2","0","0","2390","0","1529659069","FALSE","https://t.co/wYz6WaYVkE","http://www.healthfulin.com","en","https://pbs.twimg.com/profile_banners/1010089462909587456/1529659256","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1010090006940147712/E1l6Np0K_normal.jpg",NA,"37.09024","Kansas"
"9","1010195030","1103068030727278593","1551826887","ABJDocs","How can a cold cause neck pain? https://t.co/7sF8M2peoi","Facebook","55",NA,NA,NA,"FALSE","FALSE","1","0",NA,NA,"bit.ly/2tcX7RB","https://t.co/7sF8M2peoi","http://bit.ly/2tcX7RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ABJDocs/status/1103068030727278593","Advanced Bone&Joint","St. Peters, MO","Advanced Bone & Joint provides comprehensive, quality orthopedic care to residents of St. Charles County.","http://t.co/C3q8tLMxl5","FALSE","499","1397","5","1106","28","1355450776","FALSE","http://t.co/C3q8tLMxl5","http://www.abjdocs.com","en","https://pbs.twimg.com/profile_banners/1010195030/1398444554","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/3343105091/1eaba5beff18f3f8f37a1516ceb10e11_normal.jpeg",NA,NA,"Missouri"
"10","1010220331691315201","1099730471582220288","1551031151","motivatingthem1","FEET • UP Friday! Brought to you by the cutest booties and cold &amp; flu season, which is in full swing over here! <U+0001F62C><U+0001F616>
.
It’s an early release day, and jeans were perfect for a rainy day.… https://t.co/FgiqVEqQSL","Instagram","212",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,"instagram.com/p/BuMDd-XBoPM/…","https://t.co/FgiqVEqQSL","https://www.instagram.com/p/BuMDd-XBoPM/?utm_source=ig_twitter_share&igshid=11elgw8wq5sf1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/motivatingthem1/status/1099730471582220288","@motivatingthemiddles, Natasha Norins","Cary, NC","Education",NA,"FALSE","45","107","0","233","223","1529690270","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/1010220331691315201/1529690396",NA,"http://pbs.twimg.com/profile_images/1010220784500002817/ZQKEppqY_normal.jpg",NA,NA,"North Carolina"
